0.00299200 ,0.00000086 
0.00300000 ,0.00000085 
0.00300800 ,0.00000084 
0.00301600 ,0.00000084 
0.00302400 ,0.00000083 
0.00303200 ,0.00000083 
0.00304000 ,0.00000082 
0.00304800 ,0.00000082 
0.00305600 ,0.00000081 
0.00306400 ,0.00000081 
0.00307200 ,0.00000080 
0.00308000 ,0.00000080 
0.00308800 ,0.00000079 
0.00309600 ,0.00000079 
0.00310400 ,0.00000078 
0.00311200 ,0.00000078 
0.00312000 ,0.00000077 
0.00312800 ,0.00000076 
0.00313600 ,0.00000076 
0.00314400 ,0.00000075 
0.00315200 ,0.00000075 
0.00316000 ,0.00000074 
0.00316800 ,0.00000074 
0.00317600 ,0.00000073 
0.00318400 ,0.00000073 
0.00319200 ,0.00000072 
0.00320000 ,0.00000072 
0.00320800 ,0.00000071 
0.00321600 ,0.00000071 
0.00322400 ,0.00000071 
0.00323200 ,0.00000070 
0.00324000 ,0.00000070 
0.00324800 ,0.00000069 
0.00325600 ,0.00000069 
0.00326400 ,0.00000068 
0.00327200 ,0.00000068 
0.00328000 ,0.00000067 
0.00328800 ,0.00000067 
0.00329600 ,0.00000066 
0.00330400 ,0.00000066 
0.00331200 ,0.00000065 
0.00332000 ,0.00000065 
0.00332800 ,0.00000065 
0.00333600 ,0.00000064 
0.00334400 ,0.00000064 
0.00335200 ,0.00000063 
0.00336000 ,0.00000063 
0.00336800 ,0.00000062 
0.00337600 ,0.00000062 
0.00338400 ,0.00000062 
0.00339200 ,0.00000061 
0.00340000 ,0.00000061 
0.00340800 ,0.00000060 
0.00341600 ,0.00000060 
0.00342400 ,0.00000060 
0.00343200 ,0.00000059 
0.00344000 ,0.00000059 
0.00344800 ,0.00000059 
0.00345600 ,0.00000058 
0.00346400 ,0.00000058 
0.00347200 ,0.00000058 
0.00348000 ,0.00000057 
0.00348800 ,0.00000057 
0.00349600 ,0.00000056 
0.00350400 ,0.00000056 
0.00351200 ,0.00000056 
0.00352000 ,0.00000056 
0.00352800 ,0.00000055 
0.00353600 ,0.00000055 
0.00354400 ,0.00000055 
0.00355200 ,0.00000054 
0.00356000 ,0.00000054 
0.00356800 ,0.00000054 
0.00357600 ,0.00000053 
0.00358400 ,0.00000053 
0.00359200 ,0.00000053 
0.00360000 ,0.00000053 
0.00360800 ,0.00000052 
0.00361600 ,0.00000052 
0.00362400 ,0.00000052 
0.00363200 ,0.00000052 
0.00364000 ,0.00000051 
0.00364800 ,0.00000051 
0.00365600 ,0.00000051 
0.00366400 ,0.00000051 
0.00367200 ,0.00000050 
0.00368000 ,0.00000050 
0.00368800 ,0.00000050 
0.00369600 ,0.00000050 
0.00370400 ,0.00000050 
0.00371200 ,0.00000049 
0.00372000 ,0.00000049 
0.00372800 ,0.00000049 
0.00373600 ,0.00000049 
0.00374400 ,0.00000048 
0.00375200 ,0.00000048 
0.00376000 ,0.00000048 
0.00376800 ,0.00000048 
0.00377600 ,0.00000048 
0.00378400 ,0.00000047 
0.00379200 ,0.00000047 
0.00380000 ,0.00000047 
0.00380800 ,0.00000047 
0.00381600 ,0.00000047 
0.00382400 ,0.00000046 
0.00383200 ,0.00000046 
0.00384000 ,0.00000046 
0.00384800 ,0.00000046 
0.00385600 ,0.00000046 
0.00386400 ,0.00000045 
0.00387200 ,0.00000045 
0.00388000 ,0.00000045 
0.00388800 ,0.00000045 
0.00389600 ,0.00000045 
0.00390400 ,0.00000044 
0.00391200 ,0.00000044 
0.00392000 ,0.00000044 
0.00392800 ,0.00000044 
0.00393600 ,0.00000044 
0.00394400 ,0.00000044 
0.00395200 ,0.00000044 
0.00396000 ,0.00000043 
0.00396800 ,0.00000043 
0.00397600 ,0.00000043 
0.00398400 ,0.00000043 
0.00399200 ,0.00000043 
0.00400000 ,0.00000043 
0.00405000 ,0.00000042 
0.00410000 ,0.00000040 
0.00415000 ,0.00000038 
0.00420000 ,0.00000036 
0.00425000 ,0.00000035 
0.00430000 ,0.00000034 
0.00435000 ,0.00000032 
0.00440000 ,0.00000031 
0.00445000 ,0.00000031 
0.00450000 ,0.00000030 
0.00455000 ,0.00000029 
0.00460000 ,0.00000028 
0.00465000 ,0.00000027 
0.00470000 ,0.00000027 
0.00475000 ,0.00000026 
0.00480000 ,0.00000026 
0.00485000 ,0.00000025 
0.00490000 ,0.00000024 
0.00495000 ,0.00000024 
0.00500000 ,0.00000023 
0.00505000 ,0.00000023 
0.00510000 ,0.00000022 
0.00515000 ,0.00000021 
0.00520000 ,0.00000021 
0.00525000 ,0.00000020 
0.00530000 ,0.00000020 
0.00535000 ,0.00000019 
0.00540000 ,0.00000018 
0.00545000 ,0.00000018 
0.00550000 ,0.00000017 
0.00555000 ,0.00000017 
0.00560000 ,0.00000016 
0.00565000 ,0.00000016 
0.00570000 ,0.00000016 
0.00575000 ,0.00000015 
0.00580000 ,0.00000015 
0.00585000 ,0.00000015 
0.00590000 ,0.00000014 
0.00595000 ,0.00000014 
0.00600000 ,0.00000014 
0.00605000 ,0.00000013 
0.00610000 ,0.00000013 
0.00615000 ,0.00000013 
0.00620000 ,0.00000013 
0.00625000 ,0.00000013 
0.00630000 ,0.00000012 
0.00635000 ,0.00000012 
0.00640000 ,0.00000012 
0.00645000 ,0.00000012 
0.00650000 ,0.00000011 
0.00655000 ,0.00000011 
0.00660000 ,0.00000011 
0.00665000 ,0.00000011 
0.00670000 ,0.00000010 
0.00675000 ,0.00000010 
0.00680000 ,0.00000010 
0.00685000 ,0.00000010 
0.00690000 ,0.00000009 
0.00695000 ,0.00000009 
0.00700000 ,0.00000009 
0.00705000 ,0.00000009 
0.00710000 ,0.00000009 
0.00715000 ,0.00000008 
0.00720000 ,0.00000008 
0.00725000 ,0.00000008 
0.00730000 ,0.00000008 
0.00735000 ,0.00000008 
0.00740000 ,0.00000008 
0.00745000 ,0.00000007 
0.00750000 ,0.00000007 
0.00755000 ,0.00000007 
0.00760000 ,0.00000007 
0.00765000 ,0.00000007 
0.00770000 ,0.00000007 
0.00775000 ,0.00000007 
0.00780000 ,0.00000007 
0.00785000 ,0.00000007 
0.00790000 ,0.00000007 
0.00795000 ,0.00000006 
0.00800000 ,0.00000006 
0.00805000 ,0.00000006 
0.00810000 ,0.00000006 
0.00815000 ,0.00000006 
0.00820000 ,0.00000006 
0.00825000 ,0.00000006 
0.00830000 ,0.00000006 
0.00835000 ,0.00000006 
0.00840000 ,0.00000005 
0.00845000 ,0.00000005 
0.00850000 ,0.00000005 
0.00855000 ,0.00000005 
0.00860000 ,0.00000005 
0.00865000 ,0.00000005 
0.00870000 ,0.00000005 
0.00875000 ,0.00000005 
0.00880000 ,0.00000005 
0.00885000 ,0.00000005 
0.00890000 ,0.00000004 
0.00895000 ,0.00000004 
0.00900000 ,0.00000004 
0.00905000 ,0.00000004 
0.00910000 ,0.00000004 
0.00915000 ,0.00000004 
0.00920000 ,0.00000004 
0.00925000 ,0.00000004 
0.00930000 ,0.00000004 
0.00935000 ,0.00000004 
0.00940000 ,0.00000004 
0.00945000 ,0.00000004 
0.00950000 ,0.00000004 
0.00955000 ,0.00000004 
0.00960000 ,0.00000004 
0.00965000 ,0.00000004 
0.00970000 ,0.00000004 
0.00975000 ,0.00000004 
0.00980000 ,0.00000004 
0.00985000 ,0.00000004 
